"ID","MSPINDLE","MSP_DUR","MSP_F","MSP_FL","MSP_FU","MSP_SIZE","MSP_START","MSP_STAT","MSP_STOP"
"study_001","358",3.290000001,11.3388929976154,9.765625,12.109375,4,14087.035,2.4042654103499,14090.325
"study_002","358",1.675000001,9.765625,9.765625,9.765625,1,8735.44,0.880202100386691,8737.115
"study_001","359",2.305000001,12.7744442780314,12.5,12.890625,4,14089.91,3.81544440068906,14092.215
"study_002","359",0.575000001,9.375,9.375,9.375,1,8759.975,1.17420512591529,8760.55
"study_001","36",0.810000001,13.8502864853308,12.5,14.0625,4,7412.435,2.29801400864004,7413.245
"study_002","36",0.570000001,9.375,9.375,9.375,1,4497.53,3.30102843424755,4498.1
"study_001","360",1.865000001,15.234375,15.234375,15.234375,2,14090.375,4.16019836076513,14092.24
"study_002","360",3.205000001,12.124563939449,10.9375,14.0625,8,8769.03,2.86893227577903,8772.235
"study_001","361",0.470000001,13.5468326763075,12.5,14.0625,3,14117.385,1.75717484240627,14117.855
"study_002","361",0.745000001,8.59375,8.59375,8.59375,1,8771.165,3.78104836485794,8771.91
"study_001","362",0.625000001,12.5,12.5,12.5,1,14136.23,1.00271613342336,14136.855
"study_002","362",0.490000001,10.9375,10.9375,10.9375,1,8773.15,1.17460344030075,8773.64
"study_001","363",0.415000001,9.375,9.375,9.375,1,14151.465,1.9217510036272,14151.88
"study_002","363",0.430000001,15.0028714001329,14.0625,15.625,4,8784.43,2.65708263215407,8784.86
"study_001","364",1.525000001,9.765625,9.765625,9.765625,1,14183.35,1.30121962349701,14184.875
"study_002","364",0.440000001,9.375,9.375,9.375,1,8784.45,1.71316834434111,8784.89
"study_001","365",0.460000001,12.5,12.5,12.5,1,14185.38,1.10712152632117,14185.84
"study_002","365",0.630000001,12.5,12.5,12.5,1,9042.125,1.16824808163135,9042.755
"study_001","366",0.980000001,14.0625,14.0625,14.0625,1,14186.94,1.23414586170774,14187.92
"study_002","366",0.500000001,9.375,9.375,9.375,1,9111.32,1.27457409360003,9111.82
"study_001","367",1.280000001,11.71875,11.71875,11.71875,3,14187.17,1.54427344328619,14188.45
"study_002","367",0.625000001,12.9267784687956,9.375,15.625,7,9135.54,7.63073907823735,9136.165
"study_001","368",1.565000001,13.8097267130343,10.9375,15.625,10,14195.12,6.71624645182928,14196.685
"study_002","368",0.780000001,11.9930084720721,11.71875,12.5,3,9715.755,1.2667209272358,9716.535
"study_001","369",0.670000001,8.91834251336743,8.59375,9.375,2,14196.125,3.40283993520383,14196.795
"study_002","369",0.750000001,12.7388712741282,9.375,15.625,6,9728.835,6.482894067114,9729.585
"study_001","37",0.555000001,10.173340280617,9.375,10.9375,2,7432.125,2.02565275851711,7432.68
"study_002","37",0.710000001,14.7902953621008,12.5,15.625,6,4499.27,5.76963678750967,4499.98
"study_001","370",2.655000001,15.0779657145953,14.0625,15.625,5,14257.125,2.04638664202972,14259.78
"study_002","370",0.470000001,15.625,15.625,15.625,2,9730.62,1.52193534628337,9731.09
"study_001","371",0.375000001,14.0625,14.0625,14.0625,1,14260.23,8.79192083907612,14260.605
"study_002","371",0.705000001,10.9375,10.9375,10.9375,1,9794.29,1.51647718138738,9794.995
"study_001","372",2.300000001,15.6344690025389,15.234375,16.40625,3,14260.73,3.64865437132775,14263.03
"study_002","372",0.400000001,10.9375,10.9375,10.9375,1,10168.395,1.91405689282458,10168.795
"study_001","373",0.860000001,11.71875,11.71875,11.71875,1,14262.105,7.41987738607872,14262.965
"study_002","373",0.780000001,14.84375,14.84375,14.84375,1,10203.155,1.20046734090989,10203.935
"study_001","374",2.740000001,11.0234893979229,9.375,14.0625,6,14263.61,4.05943190851531,14266.35
"study_002","374",0.800000001,11.71875,11.71875,11.71875,1,11927.075,1.27627836645803,11927.875
"study_001","375",3.180000001,15.9191646433896,15.8203125,16.015625,2,14264.69,4.4045539415088,14267.87
"study_002","375",0.850000001,10.3679766029824,9.375,10.9375,3,11952.995,1.17958708463205,11953.845
"study_001","376",1.175000001,9.80509675497773,9.375,10.9375,3,14266.2,1.91606567436067,14267.375
"study_002","376",0.650000001,9.375,9.375,9.375,1,11988.345,1.17104996623614,11988.995
"study_001","377",0.990000001,13.28125,13.28125,13.28125,1,14266.845,1.1302059609126,14267.835
"study_002","377",0.810000001,12.4434634800513,10.9375,14.0625,3,11988.895,1.59986542514193,11989.705
"study_001","378",0.530000001,10.9375,10.9375,10.9375,2,14269.35,1.35993325398809,14269.88
"study_002","378",0.700000001,9.375,9.375,9.375,2,11998.83,1.41332884611502,11999.53
"study_001","379",0.530000001,15.625,15.625,15.625,2,14269.45,2.28633409204309,14269.98
"study_002","379",0.985000001,15.4601586414612,14.0625,16.40625,3,11998.99,1.53371756089297,11999.975
"study_001","38",0.495000001,10.9375,10.9375,10.9375,1,7433.425,1.52725175407707,7433.92
"study_002","38",3.240000001,13.1975481962782,12.890625,13.28125,5,4500.54,9.44060114819503,4503.78
"study_001","380",0.600000001,14.0625,14.0625,14.0625,1,14270.76,1.02883699253738,14271.36
"study_002","380",1.705000001,10.6877039919986,10.15625,10.9375,3,12127.055,1.69577869526395,12128.76
"study_001","381",0.480000001,14.0625,14.0625,14.0625,3,14373.495,1.20809531909967,14373.975
"study_002","381",0.545000001,10.9375,10.9375,10.9375,1,12171.23,1.03751780463491,12171.775
"study_001","382",3.515000001,13.1084442665804,10.9375,15.0390625,8,14416.05,4.51448327652745,14419.565
"study_002","382",0.835000001,11.4416576859603,10.9375,12.5,3,12201.825,1.55924175044182,12202.66
"study_001","383",1.485000001,8.59375,8.59375,8.59375,1,14416.295,2.6779441185214,14417.78
"study_002","383",0.585000001,10.9375,10.9375,10.9375,1,12264.36,1.14518410307747,12264.945
"study_001","384",0.700000001,15.625,15.625,15.625,2,14421.815,1.18068206520316,14422.515
"study_002","384",0.470000001,14.0625,14.0625,14.0625,2,12281.44,1.68878046357551,12281.91
"study_001","385",0.425000001,14.0625,14.0625,14.0625,1,14427.765,1.19219659217879,14428.19
"study_002","385",0.700000001,9.72503683613791,9.375,10.15625,2,12282.185,1.314630664948,12282.885
"study_001","386",1.150000001,10.6175880949005,10.15625,10.9375,2,14459.675,1.24362041702644,14460.825
"study_002","386",0.705000001,10.15625,10.15625,10.15625,2,12317.31,2.10289772662832,12318.015
"study_001","387",0.450000001,15.625,15.625,15.625,1,14462.805,1.18629362490681,14463.255
"study_002","387",0.690000001,11.71875,11.71875,11.71875,3,12323.165,2.02794111912726,12323.855
"study_001","388",0.690000001,11.9432495213101,10.9375,14.0625,5,14466.88,4.00109728594708,14467.57
"study_002","388",1.400000001,10.6478850749698,10.15625,10.9375,3,12328.93,1.37739335715371,12330.33
"study_001","389",0.630000001,10.9375,10.9375,10.9375,2,14468.675,1.25569138297787,14469.305
"study_002","389",0.600000001,14.0625,14.0625,14.0625,2,12378.89,1.30023381397394,12379.49
"study_001","39",0.485000001,14.0625,14.0625,14.0625,3,7452.735,1.70494178765653,7453.22
"study_002","39",2.380000001,9.765625,9.765625,9.765625,2,4501.155,4.97765181031594,4503.535
"study_001","390",0.605000001,10.9375,10.9375,10.9375,1,14514.68,1.04683053038896,14515.285
"study_002","390",0.385000001,9.375,9.375,9.375,1,12752.66,2.179569318833,12753.045
"study_001","391",3.905000001,14.0944555924827,11.71875,16.40625,7,14518.9,2.74281300387426,14522.805
"study_002","391",0.910000001,11.71875,11.71875,11.71875,2,12753.195,1.20572174606843,12754.105
"study_001","392",0.485000001,9.375,9.375,9.375,1,14519.81,1.86662191873186,14520.295
"study_002","392",1.025000001,12.5,12.5,12.5,3,12774.115,1.57389172256107,12775.14
"study_001","393",0.745000001,9.375,9.375,9.375,1,14521.54,2.44666076335342,14522.285
"study_002","393",0.625000001,17.1875,17.1875,17.1875,1,12774.31,2.13570481353792,12774.935
"study_001","394",0.735000001,14.4342167345797,14.0625,14.84375,2,14524.85,1.65428062572275,14525.585
"study_002","394",0.505000001,14.0625,14.0625,14.0625,1,12965.625,1.13462731658766,12966.13
"study_001","395",0.470000001,10.9375,10.9375,10.9375,2,14530.875,2.1859757598994,14531.345
"study_002","395",0.590000001,10.9375,10.9375,10.9375,2,12984.52,1.21073122365244,12985.11
"study_001","396",0.555000001,12.0176850192935,10.9375,12.5,3,14575.525,1.70914636624428,14576.08
"study_002","396",0.660000001,10.9375,10.9375,10.9375,3,12995.085,2.03218001403235,12995.745
"study_001","397",1.165000001,10.9375,10.9375,10.9375,3,14578.565,2.47014561495868,14579.73
"study_002","397",0.505000001,10.9375,10.9375,10.9375,1,12996.43,1.23495626263943,12996.935
"study_001","398",0.390000001,9.375,9.375,9.375,1,14581.1,2.65422654236914,14581.49
"study_002","398",0.465000001,13.0046938901605,12.5,14.0625,3,13092.095,2.12646118588529,13092.56
"study_001","399",0.575000001,15.625,15.625,15.625,1,14581.1,1.95699302197177,14581.675
"study_002","399",0.790000001,10.9375,10.9375,10.9375,2,13135.885,1.08251983404942,13136.675
"study_001","4",0.615000001,7.8125,7.8125,7.8125,1,6277.515,1.60486651388816,6278.13
"study_002","4",0.465000001,14.0625,14.0625,14.0625,1,1926.87,1.21210540283127,1927.335
"study_001","40",0.570000001,12.5,12.5,12.5,3,7458.335,1.58221503350653,7458.905
"study_002","40",1.645000001,16.40625,16.40625,16.40625,1,4505.96,2.34640410695787,4507.605
"study_001","400",0.695000001,14.0625,14.0625,14.0625,2,14611.99,1.15432810474885,14612.685
"study_002","400",0.560000001,10.9375,10.9375,10.9375,2,13306.215,1.28512181521953,13306.775
"study_001","401",0.490000001,14.0625,14.0625,14.0625,3,14632.25,1.49046262560902,14632.74
"study_002","401",0.580000001,9.375,9.375,9.375,1,13360.7,1.48335986531691,13361.28
"study_001","402",0.495000001,14.0625,14.0625,14.0625,3,14646.965,1.68638802649702,14647.46
"study_002","402",0.615000001,10.164837877715,9.375,10.9375,2,13370.96,1.19075386920828,13371.575
"study_001","403",0.470000001,12.5,12.5,12.5,2,14664.03,1.73482269903112,14664.5
"study_002","403",0.745000001,10.7385388968781,10.15625,10.9375,3,13434.355,1.39131353025403,13435.1
"study_001","404",0.600000001,9.375,9.375,9.375,1,14669.415,0.970978845005456,14670.015
"study_002","404",0.825000001,10.15625,10.15625,10.15625,2,13522.525,1.33499126826427,13523.35
"study_001","405",0.800000001,12.5,12.5,12.5,1,14673.765,1.15252588296926,14674.565
"study_002","405",0.585000001,10.9375,10.9375,10.9375,1,13748.46,1.0793258884173,13749.045
"study_001","406",0.430000001,12.5,12.5,12.5,1,14685.76,1.43408696290961,14686.19
"study_002","406",0.785000001,10.9375,10.9375,10.9375,1,13772.43,1.01003469874625,13773.215
"study_001","407",1.065000001,10.5860908557756,10.15625,10.9375,2,14686.005,1.10477196659907,14687.07
"study_002","407",2.045000001,9.765625,9.765625,9.765625,1,13832.5,3.86261009436611,13834.545
"study_001","408",1.800000001,12.8341689402495,9.375,15.625,10,14696.68,11.155373139193,14698.48
"study_002","408",3.005000001,13.5980131758049,12.5,15.0390625,5,13832.825,6.5350389305501,13835.83
"study_001","409",0.490000001,15.625,15.625,15.625,1,14697.705,6.04808941972498,14698.195
"study_002","409",1.315000001,10.6125897194582,10.15625,10.9375,2,13834.925,3.33452205446606,13836.24
"study_001","41",0.805000001,10.9375,10.9375,10.9375,2,7473.52,1.14144240845208,7474.325
"study_002","41",3.885000001,12.7632148961672,10.15625,15.625,7,4505.965,2.98639099502597,4509.85
"study_001","410",2.315000001,13.5513773004093,9.375,15.625,8,14698.755,4.10189593881693,14701.07
"study_002","410",1.910000001,12.2610027020785,10.9375,14.0625,7,13849.255,5.98762756192077,13851.165
"study_001","411",0.560000001,12.0364533824991,10.9375,12.5,3,14727.8,1.66101097050888,14728.36
"study_002","411",0.460000001,10.9375,10.9375,10.9375,1,13861.435,1.22860720946869,13861.895
"study_001","412",0.435000001,12.5,12.5,12.5,1,14729.2,1.65786395739949,14729.635
"study_002","412",0.555000001,11.7837824916487,10.9375,12.5,2,13870.74,1.41579829565178,13871.295
"study_001","413",0.495000001,12.5,12.5,12.5,2,14731.6,1.46777120965221,14732.095
"study_002","413",1.365000001,11.2903279635724,10.9375,11.71875,2,13889.89,1.56081182708775,13891.255
"study_001","414",0.620000001,9.375,9.375,9.375,1,14795.535,1.03754941886975,14796.155
"study_002","414",2.495000001,10.6895989861065,10.546875,10.9375,3,13928.99,1.4926763424489,13931.485
"study_001","415",0.890000001,11.71875,11.71875,11.71875,3,14798.165,1.32002366323719,14799.055
"study_002","415",0.980000001,11.4137610859229,10.9375,11.71875,3,14187.455,1.40302813660673,14188.435
"study_001","416",0.920000001,12.5590070409337,9.375,14.0625,6,14800.49,8.34699662252213,14801.41
"study_002","416",0.520000001,12.8541540284039,10.9375,14.0625,5,14195.135,2.47829502811275,14195.655
"study_001","417",0.685000001,17.1875,17.1875,17.1875,1,14800.665,10.7132813351898,14801.35
"study_002","417",0.650000001,8.59375,8.59375,8.59375,1,14196.135,3.32753538642396,14196.785
"study_001","418",0.610000001,12.8637828907878,9.375,15.625,7,14802.595,6.697607054713,14803.205
"study_002","418",0.490000001,14.2922469276161,12.5,15.625,5,14196.18,9.08864957140221,14196.67
"study_001","419",0.405000001,9.375,9.375,9.375,1,14831.16,1.57628209734654,14831.565
"study_002","419",3.120000001,13.4821942462928,12.5,14.84375,7,14416.165,4.0628197916543,14419.285
"study_001","42",0.685000001,13.369856154513,12.5,14.0625,4,7482.98,1.89121933432662,7483.665
"study_002","42",1.055000001,10.9375,10.9375,10.9375,3,4508.24,5.78062464769588,4509.295
"study_001","420",1.830000001,10.8247891662541,10.15625,11.328125,4,14832.29,1.78351381670343,14834.12
"study_002","420",2.125000001,17.1875,17.1875,17.1875,1,14416.235,3.91785255033299,14418.36
"study_001","421",1.610000001,12.5666470802175,12.109375,13.28125,4,14835.08,4.820682681689,14836.69
"study_002","421",0.520000001,9.375,9.375,9.375,1,14416.3,4.16412510472997,14416.82
"study_001","422",1.535000001,9.375,9.375,9.375,1,14835.1,4.58546724140033,14836.635
"study_002","422",0.640000001,11.380609846135,10.9375,12.5,4,14466.895,3.39134590604447,14467.535
"study_001","423",1.530000001,15.8280824752236,15.625,16.015625,2,14835.16,4.88503525326723,14836.69
"study_002","423",1.630000001,14.5129294214751,13.28125,14.84375,4,14518.915,2.09847560933562,14520.545
"study_001","424",0.475000001,11.4072234124555,10.9375,12.5,3,14879.93,1.9932873920949,14880.405
"study_002","424",1.555000001,12.3404200167141,11.71875,12.890625,3,14521.225,2.30196799863749,14522.78
"study_001","425",0.645000001,9.375,9.375,9.375,2,14915.685,1.39555305871614,14916.33
"study_002","425",1.330000001,15.7976521027024,15.234375,16.40625,3,14521.235,2.56213016730821,14522.565
"study_001","426",0.840000001,14.8944860262114,14.0625,15.625,3,14919.205,1.79205799395132,14920.045
"study_002","426",0.715000001,9.375,9.375,9.375,1,14521.55,2.05937814493313,14522.265
"study_001","427",0.495000001,14.0625,14.0625,14.0625,1,14950.73,1.06113035649779,14951.225
"study_002","427",0.470000001,14.0625,14.0625,14.0625,1,14524.875,1.3020108777348,14525.345
"study_001","428",1.035000001,10.3784395491858,10.15625,10.9375,3,14958.455,1.67898232139276,14959.49
"study_002","428",0.435000001,10.9375,10.9375,10.9375,1,14530.89,1.60860207113818,14531.325
"study_001","429",0.845000001,13.1237430016375,10.9375,14.0625,5,14988.885,2.04418902656256,14989.73
"study_002","429",0.530000001,11.7836205144408,10.9375,12.5,2,14575.54,1.48919386121079,14576.07
"study_001","43",0.625000001,12.5,12.5,12.5,3,7490.435,1.26788672469123,7491.06
"study_002","43",1.115000001,10.15625,10.15625,10.15625,1,4509.95,1.11209289030577,4511.065
"study_001","430",0.490000001,12.5,12.5,12.5,1,15006.645,1.22778342271142,15007.135
"study_002","430",1.045000001,11.2020762554585,10.9375,11.71875,3,14578.615,2.43834258595714,14579.66
"study_001","431",1.395000001,13.0519214083095,12.5,14.0625,3,15008.675,1.41243653289229,15010.07
"study_002","431",0.945000001,10.15625,10.15625,10.15625,1,14686.075,0.882361674896739,14687.02
"study_001","432",0.700000001,15.9467965229055,15.625,16.40625,4,15010.535,37.3562912604648,15011.235
"study_002","432",0.580000001,13.0760887745992,9.375,15.625,7,14696.705,11.3558921633727,14697.285
"study_001","433",0.595000001,10.469790778834,9.375,10.9375,3,15010.605,4.37500266166089,15011.2
"study_002","433",0.770000001,10.9679360043157,9.375,12.5,4,14697.7,4.55773119085068,14698.47
"study_001","434",1.185000001,14.1738751226006,13.28125,14.84375,4,15014.395,6.10360523001959,15015.58
"study_002","434",1.385000001,12.3412328443152,9.375,14.0625,5,14699.08,2.91672350363703,14700.465
"study_001","435",0.820000001,9.84456827181291,9.375,10.15625,3,15014.4,5.53526634951163,15015.22
"study_002","435",0.405000001,9.375,9.375,9.375,1,14700.655,2.23803323193536,14701.06
"study_001","436",1.775000001,15.5672095682816,14.84375,16.40625,4,15019.095,5.609607429953,15020.87
"study_002","436",0.525000001,12.0201882676374,10.9375,12.5,3,14727.82,1.39152408385102,14728.345
"study_001","437",1.490000001,9.20217361759045,8.203125,10.15625,2,15019.285,2.02314656680046,15020.775
"study_002","437",0.445000001,12.5,12.5,12.5,1,14731.615,1.15192874680319,14732.06
"study_001","438",3.330000001,9.1796875,9.1796875,9.1796875,1,15102.37,6.92861455566094,15105.7
"study_002","438",0.830000001,11.71875,11.71875,11.71875,1,14798.205,1.21564832841212,14799.035
"study_001","439",2.355000001,12.890625,12.890625,12.890625,1,15106.255,3.22141213318954,15108.61
"study_002","439",0.755000001,12.5199852959554,9.375,14.0625,6,14800.645,6.91959644299377,14801.4
"study_001","44",0.725000001,12.153640574385,10.9375,12.5,4,7494.58,1.5510712082155,7495.305
"study_002","44",2.900000001,13.5384488887915,11.328125,14.0625,6,4510.445,4.94466928417941,4513.345
"study_001","440",1.985000001,9.73696698025374,9.375,10.15625,2,15106.595,1.81250111107649,15108.58
"study_002","440",0.635000001,17.1875,17.1875,17.1875,1,14800.7,7.40957959171506,14801.335
"study_001","441",0.435000001,15.625,15.625,15.625,2,15110.59,1.40488229743263,15111.025
"study_002","441",0.530000001,12.1784411690518,9.375,14.0625,6,14802.625,5.17098039139633,14803.155
"study_001","442",0.665000001,15.0165774240294,14.0625,15.625,4,15123.48,2.21694289538149,15124.145
"study_002","442",1.800000001,10.8010438437739,10.15625,11.328125,3,14832.305,1.62527280568938,14834.105
"study_001","443",0.505000001,9.375,9.375,9.375,1,15123.88,1.49087698210386,15124.385
"study_002","443",1.560000001,12.5482251117182,12.109375,13.28125,4,14835.105,3.83851477004169,14836.665
"study_001","444",0.650000001,11.8488696371143,10.9375,12.5,5,15126.02,2.91000270056859,15126.67
"study_002","444",1.495000001,9.375,9.375,9.375,1,14835.13,3.82372100181862,14836.625
"study_001","445",1.130000001,16.323422977691,15.625,17.1875,2,15126.05,2.52877858629079,15127.18
"study_002","445",1.365000001,15.8314238422071,15.625,16.015625,2,14835.295,3.44481038751651,14836.66
"study_001","446",0.425000001,12.5,12.5,12.5,1,15195.98,1.53723559385369,15196.405
"study_002","446",0.450000001,10.9375,10.9375,10.9375,1,14879.94,1.85232163980249,14880.39
"study_001","447",0.765000001,12.1914848264379,10.9375,14.0625,5,15197.85,1.77492925262239,15198.615
"study_002","447",0.610000001,9.375,9.375,9.375,2,14915.705,1.18611658933723,14916.315
"study_001","448",0.695000001,9.375,9.375,9.375,2,15202.445,1.95254910085564,15203.14
"study_002","448",0.480000001,14.0625,14.0625,14.0625,2,14919.235,1.26752019556792,14919.715
"study_001","449",1.040000001,10.9375,10.9375,10.9375,3,15204.16,1.86180121041315,15205.2
"study_002","449",0.955000001,10.372761594123,10.15625,10.9375,3,14958.505,1.43321602190176,14959.46
"study_001","45",1.720000001,10.6146637772845,10.15625,10.9375,3,7512.14,1.54052413286451,7513.86
"study_002","45",0.840000001,17.96875,17.96875,17.96875,1,4510.64,9.48786722030667,4511.48
"study_001","450",0.800000001,16.40625,16.40625,16.40625,1,15204.575,1.46645926070774,15205.375
"study_002","450",0.455000001,13.4477990864771,12.5,14.0625,3,14989,1.90840749189944,14989.455
"study_001","451",0.485000001,10.9375,10.9375,10.9375,2,15209,3.77756653965111,15209.485
"study_002","451",0.840000001,12.5,12.5,12.5,1,15009.19,1.14976169043202,15010.03
"study_001","452",1.015000001,8.59375,8.59375,8.59375,1,15209.08,1.96097092386892,15210.095
"study_002","452",0.660000001,15.625,15.625,15.625,4,15010.56,26.4058489497012,15011.22
"study_001","453",0.455000001,15.625,15.625,15.625,1,15209.735,1.4225086169129,15210.19
"study_002","453",0.440000001,10.2226427164093,9.375,10.9375,2,15010.61,3.60126334451812,15011.05
"study_001","454",0.835000001,13.2069387914998,12.5,14.0625,4,15257.245,1.66641877135703,15258.08
"study_002","454",1.090000001,13.8399343066568,12.5,14.84375,4,15014.41,5.02654099915932,15015.5
"study_001","455",1.180000001,12.2063578942349,11.71875,12.5,4,15260.885,1.43568722631255,15262.065
"study_002","455",0.795000001,9.84466812686095,9.375,10.15625,3,15014.41,4.67360865316425,15015.205
"study_001","456",0.635000001,12.5,12.5,12.5,1,15265.015,1.24769307322984,15265.65
"study_002","456",1.450000001,15.3576296996664,14.84375,15.625,4,15019.24,5.3678391725291,15020.69
"study_001","457",0.650000001,10.15625,10.15625,10.15625,1,15272.565,0.945635635842431,15273.215
"study_002","457",0.955000001,10.15625,10.15625,10.15625,2,15019.81,1.94430098897489,15020.765
"study_001","458",1.955000001,10.4048652249437,10.15625,10.9375,3,15273.81,1.17623692381767,15275.765
"study_002","458",3.290000001,9.55869203348927,9.1796875,9.9609375,2,15102.395,5.54192558878693,15105.685
"study_001","459",0.640000001,14.7818467345631,14.0625,15.625,3,15276.49,3.72995009921408,15277.13
"study_002","459",2.355000001,13.1640927616296,12.5,14.453125,4,15106.235,2.05016544994121,15108.59
"study_001","46",0.600000001,9.375,9.375,9.375,2,7516.315,1.51334545118608,7516.915
"study_002","46",0.645000001,12.5,12.5,12.5,1,4513.92,2.024294256356,4514.565
"study_001","460",1.295000001,11.0841311733243,10.9375,11.71875,4,15276.62,2.53920978782985,15277.915
"study_002","460",0.535000001,9.375,9.375,9.375,1,15107.09,1.66183206500518,15107.625
"study_001","461",0.455000001,14.0625,14.0625,14.0625,2,15278.17,1.36383072357521,15278.625
"study_002","461",0.625000001,15.2011810749666,14.0625,15.625,3,15123.5,1.89082034408053,15124.125
"study_001","462",0.680000001,13.6733668405622,13.28125,14.0625,2,15338.68,1.06519143513764,15339.36
"study_002","462",0.475000001,9.375,9.375,9.375,1,15123.89,1.26535150464684,15124.365
"study_001","463",0.605000001,10.9375,10.9375,10.9375,3,15371.17,1.45341212796144,15371.775
"study_002","463",0.615000001,12.0266623442225,10.9375,12.5,3,15126.04,2.78114843177617,15126.655
"study_001","464",0.480000001,12.5,12.5,12.5,2,15385.185,1.94193904478288,15385.665
"study_002","464",0.905000001,17.1875,17.1875,17.1875,1,15126.085,1.71623193388238,15126.99
"study_001","465",1.845000001,11.0056527781997,9.375,11.71875,5,15410.84,1.55169028736868,15412.685
"study_002","465",0.725000001,11.9278895072471,10.9375,12.5,4,15197.865,1.6109352795677,15198.59
"study_001","466",1.630000001,11.5851659784758,10.9375,12.5,3,15413.3,1.29742031763855,15414.93
"study_002","466",0.665000001,9.375,9.375,9.375,2,15202.465,1.66944541146249,15203.13
"study_001","467",0.490000001,10.4516556254999,9.375,10.9375,3,15415.56,5.3381884231969,15416.05
"study_002","467",0.630000001,10.9375,10.9375,10.9375,2,15204.54,1.91821899765637,15205.17
"study_001","468",0.785000001,14.3405885460062,12.5,15.625,6,15421.195,5.78732304335647,15421.98
"study_002","468",0.515000001,10.4961044158265,9.375,10.9375,3,15209.03,3.01803487135411,15209.545
"study_001","469",0.400000001,17.1875,17.1875,17.1875,1,15423.64,1.58048656608646,15424.04
"study_002","469",0.695000001,13.7884653841468,13.28125,14.0625,3,15257.35,1.2547825459343,15258.045
"study_001","47",0.505000001,9.375,9.375,9.375,1,7534.925,1.23484529269737,7535.43
"study_002","47",0.490000001,10.335447725346,9.375,10.9375,3,4515.06,3.62580648540215,4515.55
"study_001","470",0.885000001,11.6104884174506,10.9375,12.5,4,15424.26,1.475173212164,15425.145
"study_002","470",0.895000001,12.1798446484218,11.71875,12.5,2,15260.99,1.29217043877647,15261.885
"study_001","471",0.720000001,12.8323901139336,12.5,14.0625,4,15459.075,1.97412272519038,15459.795
"study_002","471",1.685000001,10.15625,10.15625,10.15625,2,15274.055,1.04307032497456,15275.74
"study_001","472",0.475000001,14.0625,14.0625,14.0625,3,15473.215,1.63767481251645,15473.69
"study_002","472",0.470000001,14.0625,14.0625,14.0625,2,15276.62,1.87913033772777,15277.09
"study_001","473",0.670000001,13.6698409052076,13.28125,14.0625,2,15476.99,1.28303303335082,15477.66
"study_002","473",0.680000001,10.9375,10.9375,10.9375,3,15277.215,2.3398012620411,15277.895
"study_001","474",0.600000001,10.9375,10.9375,10.9375,2,15481.115,1.26740723188643,15481.715
"study_002","474",0.580000001,10.9375,10.9375,10.9375,2,15371.18,1.28848428190034,15371.76
"study_001","475",0.480000001,14.0625,14.0625,14.0625,1,15482.825,1.27741815160527,15483.305
"study_002","475",0.445000001,12.5,12.5,12.5,1,15385.205,1.65334735565721,15385.65
"study_001","476",0.755000001,10.9375,10.9375,10.9375,2,15490.765,1.19814933601256,15491.52
"study_002","476",1.790000001,11.1452101468831,10.9375,11.71875,4,15410.88,1.40338604732638,15412.67
"study_001","477",0.710000001,12.732047610586,12.5,13.28125,3,15494.31,1.60564835351012,15495.02
"study_002","477",0.495000001,10.9375,10.9375,10.9375,1,15413.32,1.16146194758119,15413.815
"study_001","478",0.510000001,12.5,12.5,12.5,2,15497.96,1.36623962851239,15498.47
"study_002","478",0.795000001,12.5,12.5,12.5,1,15414.115,1.03663190953057,15414.91
"study_001","479",2.145000001,9.97645792253353,9.765625,10.15625,2,15511.455,1.17034901835948,15513.6
"study_002","479",0.470000001,10.462579562639,9.375,10.9375,3,15415.575,4.57994508257097,15416.045
"study_001","48",0.415000001,9.375,9.375,9.375,1,7538.51,1.69474180632806,7538.925
"study_002","48",0.455000001,15.1919131375227,14.0625,15.625,3,4516.98,4.26115222458677,4517.435
"study_001","480",2.215000001,12.4601767715933,10.9375,14.0625,6,15514.275,1.66213740414016,15516.49
"study_002","480",0.760000001,14.454036365034,12.5,15.625,6,15421.205,4.28658512565102,15421.965
"study_001","481",0.435000001,9.375,9.375,9.375,1,15531.87,1.62959028400008,15532.305
"study_002","481",0.825000001,11.560940821573,10.9375,12.5,2,15424.29,1.29701308690917,15425.115
"study_001","482",0.920000001,10.9375,10.9375,10.9375,3,15556.845,1.31499534521061,15557.765
"study_002","482",0.670000001,12.5,12.5,12.5,3,15459.095,1.66236498922119,15459.765
"study_001","483",0.785000001,11.446665596227,10.9375,11.71875,3,15560.47,1.51358807992469,15561.255
"study_002","483",0.730000001,10.9375,10.9375,10.9375,1,15490.78,1.18788901121476,15491.51
"study_001","484",2.565000001,10.6391646483396,10.15625,10.9375,2,15577.1,1.8760679745325,15579.665
"study_002","484",0.630000001,12.5,12.5,12.5,2,15494.38,1.39796511697137,15495.01
"study_001","485",0.530000001,12.5,12.5,12.5,1,15580.26,1.18545119514853,15580.79
"study_002","485",1.655000001,10.3611209213331,9.765625,10.9375,2,15511.475,0.959129472869645,15513.13
"study_001","486",0.905000001,13.0221448512812,12.5,14.0625,4,15620.585,1.82485545460321,15621.49
"study_002","486",2.175000001,12.4490007785722,10.9375,13.28125,4,15514.29,1.40293269834977,15516.465
"study_001","487",0.905000001,13.28125,13.28125,13.28125,1,15626.06,1.29823771668586,15626.965
"study_002","487",0.740000001,10.9375,10.9375,10.9375,1,15556.865,1.22167766728081,15557.605
