"ID","CH","E","DOWN_AMP","DUR","N","P2P_AMP","SLOPE_NEG1","SLOPE_NEG2","SLOPE_POS1","SLOPE_POS2","UP_AMP"
"study_001","C4M1",481,-90.5689447847226,1.9375,2,160.08586627094,-176.911380508004,420.954350393757,139.729578094536,-180.494876453026,69.516921486217
"study_002","C4M1",481,-90.5689447847226,1.9375,2,160.08586627094,-176.911380508004,420.954350393757,139.729578094536,-180.494876453026,69.516921486217
"study_001","C4M1",482,-41.5055694184628,1.925,1,76.7968601160845,-95.4151018920636,75.4646715327238,60.3269925423843,-99.41208619214,35.2912906976218
"study_002","C4M1",482,-41.5055694184628,1.925,1,76.7968601160845,-95.4151018920636,75.4646715327238,60.3269925423843,-99.41208619214,35.2912906976218
"study_001","C4M1",483,-59.65041255775,1.42666666666667,3,97.6001145402443,-234.830883374161,223.35641069361,164.919611713047,-104.66812713647,37.9497019824943
"study_002","C4M1",483,-59.65041255775,1.42666666666667,3,97.6001145402443,-234.830883374161,223.35641069361,164.919611713047,-104.66812713647,37.9497019824943
"study_001","C4M1",484,-96.4517852312579,1.29,2,299.44249504939,-453.518741496494,329.610673852212,689.212014011535,-522.749414641392,202.990709818132
"study_002","C4M1",484,-96.4517852312579,1.29,2,299.44249504939,-453.518741496494,329.610673852212,689.212014011535,-522.749414641392,202.990709818132
"study_001","C4M1",485,-132.574600084023,2.945,1,167.280109737881,-441.91533214036,103.170894926733,52.5841054564748,-49.5792994346831,34.7055096538574
"study_002","C4M1",485,-132.574600084023,2.945,1,167.280109737881,-441.91533214036,103.170894926733,52.5841054564748,-49.5792994346831,34.7055096538574
"study_001","C4M1",486,-43.5545473302642,1.11,2,83.7062048655879,-211.144859217752,299.959583251111,202.115144308681,-133.753498193175,40.1516575353237
"study_002","C4M1",486,-43.5545473302642,1.11,2,83.7062048655879,-211.144859217752,299.959583251111,202.115144308681,-133.753498193175,40.1516575353237
"study_001","C4M1",487,-58.7308817407024,0.94,1,141.515360940067,-249.918644641633,206.073268542558,447.483668929089,-352.274378072727,82.7844791993651
"study_002","C4M1",487,-58.7308817407024,0.94,1,141.515360940067,-249.918644641633,206.073268542558,447.483668929089,-352.274378072727,82.7844791993651
"study_001","C4M1",488,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",488,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",489,-38.3416931934073,0.42,1,82.1118756851992,-306.73354309339,403.596766208532,486.335355616184,-397.91074630801,43.7701824917919
"study_002","C4M1",489,-38.3416931934073,0.42,1,82.1118756851992,-306.73354309339,403.596766208532,486.335355616184,-397.91074630801,43.7701824917919
"study_001","C4M1",490,-50.4295148183319,1.1925,6,98.038997696324,-310.81798345602,298.302392579844,374.447366444793,-149.876644133538,47.6094828779921
"study_002","C4M1",490,-50.4295148183319,1.1925,6,98.038997696324,-310.81798345602,298.302392579844,374.447366444793,-149.876644133538,47.6094828779921
"study_001","C4M1",491,-61.0889402843249,0.9375,2,96.6323477353179,-173.556393462895,332.487652285922,301.324651991234,-147.710951845156,35.543407450993
"study_002","C4M1",491,-61.0889402843249,0.9375,2,96.6323477353179,-173.556393462895,332.487652285922,301.324651991234,-147.710951845156,35.543407450993
"study_001","C4M1",492,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",492,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",493,-54.5032835488671,1.0025,2,142.975840542705,-323.008439630235,535.235690644186,633.550490281097,-354.936929609014,88.4725569938379
"study_002","C4M1",493,-54.5032835488671,1.0025,2,142.975840542705,-323.008439630235,535.235690644186,633.550490281097,-354.936929609014,88.4725569938379
"study_001","C4M1",494,-79.2782687424769,0.7175,2,124.691042520698,-610.352113368591,705.300128547135,584.696285063279,-197.950672674128,45.4127737782208
"study_002","C4M1",494,-79.2782687424769,0.7175,2,124.691042520698,-610.352113368591,705.300128547135,584.696285063279,-197.950672674128,45.4127737782208
"study_001","C4M1",495,-55.2893472333287,1.155,4,102.09817546401,-301.316186482766,426.429978986673,318.80211515329,-187.687258866953,46.8088282306816
"study_002","C4M1",495,-55.2893472333287,1.155,4,102.09817546401,-301.316186482766,426.429978986673,318.80211515329,-187.687258866953,46.8088282306816
"study_001","C4M1",496,-51.8371505367574,1.07,1,83.4561457583752,-314.164546803593,100.654661040976,210.793300072163,-131.745812874467,31.6189952216178
"study_002","C4M1",496,-51.8371505367574,1.07,1,83.4561457583752,-314.164546803593,100.654661040976,210.793300072163,-131.745812874467,31.6189952216178
"study_001","C4M1",497,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",497,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",498,-39.205792331562,0.968333333333333,3,82.3007044200646,-132.893758529908,197.315447571372,262.164013501067,-266.093699705195,43.0949120885026
"study_002","C4M1",498,-39.205792331562,0.968333333333333,3,82.3007044200646,-132.893758529908,197.315447571372,262.164013501067,-266.093699705195,43.0949120885026
"study_001","C4M1",499,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",499,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",500,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",500,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",501,-73.7036853353623,1.265,7,142.87259902275,-327.40104748351,395.280689745336,324.115004035833,-296.086366221919,69.168913687388
"study_002","C4M1",501,-73.7036853353623,1.265,7,142.87259902275,-327.40104748351,395.280689745336,324.115004035833,-296.086366221919,69.168913687388
"study_002","C4M1",502,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",503,-51.6081371625505,1.83,2,116.908369961989,-142.820461752598,82.9491615512308,188.838147887041,-171.596726985541,65.3002327994383
"study_001","C4M1",504,-71.6247689643959,0.779,10,138.379604661373,-434.699838423356,447.203594983798,494.472234900923,-431.159695350192,66.7548356969773
"study_002","C4M1",504,-71.6247689643959,0.779,10,138.379604661373,-434.699838423356,447.203594983798,494.472234900923,-431.159695350192,66.7548356969773
"study_001","C4M1",505,-59.0539463774279,1.405,3,93.0065566488077,-224.975979656416,255.009800315947,198.719774882933,-74.05788133103,33.9526102713798
"study_002","C4M1",505,-59.0539463774279,1.405,3,93.0065566488077,-224.975979656416,255.009800315947,198.719774882933,-74.05788133103,33.9526102713798
"study_001","C4M1",506,-45.1352230193075,1.245,1,104.476459876317,-291.194985342661,117.23434520019,211.932988018132,-139.62643933502,59.3412368570099
"study_002","C4M1",506,-45.1352230193075,1.245,1,104.476459876317,-291.194985342661,117.23434520019,211.932988018132,-139.62643933502,59.3412368570099
"study_001","C4M1",507,-79.2484199738779,1.5025,8,144.440467230456,-316.701288372506,395.523654903057,296.214958270471,-173.100685070181,65.1920472565776
"study_002","C4M1",507,-79.2484199738779,1.5025,8,144.440467230456,-316.701288372506,395.523654903057,296.214958270471,-173.100685070181,65.1920472565776
"study_001","C4M1",508,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",508,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",509,-39.0498505377573,0.96,1,79.6135192643015,-354.998638025079,122.030782549145,128.773551104034,-188.668225757562,40.5636687265441
"study_002","C4M1",509,-39.0498505377573,0.96,1,79.6135192643015,-354.998638025079,122.030782549145,128.773551104034,-188.668225757562,40.5636687265441
"study_001","C4M1",510,-48.7844869805584,0.973333333333333,3,100.768367009596,-183.276480645659,369.551249433864,484.669795774379,-262.685225866059,51.9838800290374
"study_002","C4M1",510,-48.7844869805584,0.973333333333333,3,100.768367009596,-183.276480645659,369.551249433864,484.669795774379,-262.685225866059,51.9838800290374
"study_001","C4M1",511,-44.5408902468149,1.11166666666667,3,100.175249254605,-244.63024011591,250.207197057098,263.442699406314,-396.956411051219,55.6343590077902
"study_002","C4M1",511,-44.5408902468149,1.11166666666667,3,100.175249254605,-244.63024011591,250.207197057098,263.442699406314,-396.956411051219,55.6343590077902
"study_001","C4M1",512,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",512,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",513,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",513,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",514,-53.0090149044751,1.28166666666667,3,90.7184877824572,-215.886331196784,211.810017706867,158.453990496394,-167.712743239371,37.7094728779821
"study_002","C4M1",514,-53.0090149044751,1.28166666666667,3,90.7184877824572,-215.886331196784,211.810017706867,158.453990496394,-167.712743239371,37.7094728779821
"study_001","C4M1",515,-51.9047515653948,1.295,2,89.3476318319875,-333.129215847774,136.777867797327,156.001744066237,-94.2885668193145,37.4428802665927
"study_002","C4M1",515,-51.9047515653948,1.295,2,89.3476318319875,-333.129215847774,136.777867797327,156.001744066237,-94.2885668193145,37.4428802665927
"study_001","C4M1",516,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",516,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",517,-44.4899513224376,1.415,1,71.2659456956951,-468.315272148656,104.682238159424,116.417366334087,-40.2646531323199,26.7759943732574
"study_002","C4M1",517,-44.4899513224376,1.415,1,71.2659456956951,-468.315272148656,104.682238159424,116.417366334087,-40.2646531323199,26.7759943732574
"study_001","C4M1",518,-61.9807454934417,1.1325,2,107.882023705385,-172.083535719472,281.767689347507,199.383401600146,-147.026255507944,45.9012782119438
"study_002","C4M1",518,-61.9807454934417,1.1325,2,107.882023705385,-172.083535719472,281.767689347507,199.383401600146,-147.026255507944,45.9012782119438
"study_001","C4M1",519,-45.0194482975213,1.5725,2,82.8919177141071,-110.163047401376,217.754184935868,71.4316010793231,-190.976331091298,37.8724694165857
"study_002","C4M1",519,-45.0194482975213,1.5725,2,82.8919177141071,-110.163047401376,217.754184935868,71.4316010793231,-190.976331091298,37.8724694165857
"study_001","C4M1",520,-59.1755005365599,1.4525,2,101.385443455153,-159.657627183649,253.431982400644,88.1187800197549,-158.651900739241,42.2099429185927
"study_002","C4M1",520,-59.1755005365599,1.4525,2,101.385443455153,-159.657627183649,253.431982400644,88.1187800197549,-158.651900739241,42.2099429185927
"study_001","C4M1",521,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",521,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",522,-58.8061716420126,1.47,2,95.9480434699399,-192.128824713054,169.505477656657,83.3717999197392,-110.809369789286,37.1418718279272
"study_002","C4M1",522,-58.8061716420126,1.47,2,95.9480434699399,-192.128824713054,169.505477656657,83.3717999197392,-110.809369789286,37.1418718279272
"study_001","C4M1",523,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",523,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",524,-44.7258420558853,0.66,1,72.4469704198435,-162.639425066349,308.454081016767,291.801348127967,-191.180194295021,27.7211283639582
"study_002","C4M1",524,-44.7258420558853,0.66,1,72.4469704198435,-162.639425066349,308.454081016767,291.801348127967,-191.180194295021,27.7211283639582
"study_001","C4M1",525,-47.2453824405849,1.295,1,124.520689681082,-242.284011273338,80.0769192550982,220.786591484886,-482.970667234538,77.2753072404968
"study_002","C4M1",525,-47.2453824405849,1.295,1,124.520689681082,-242.284011273338,80.0769192550982,220.786591484886,-482.970667234538,77.2753072404968
"study_001","C4M1",526,-50.087576799438,0.865,2,99.9827344661459,-298.846747036357,307.876412650255,483.406170367776,-246.85521154903,49.8951576667079
"study_002","C4M1",526,-50.087576799438,0.865,2,99.9827344661459,-298.846747036357,307.876412650255,483.406170367776,-246.85521154903,49.8951576667079
"study_001","C4M1",527,-49.3213634896186,0.6375,2,73.5331433316215,-328.316623041356,358.589388085866,193.065718236322,-183.868025620836,24.2117798420029
"study_002","C4M1",527,-49.3213634896186,0.6375,2,73.5331433316215,-328.316623041356,358.589388085866,193.065718236322,-183.868025620836,24.2117798420029
"study_001","C4M1",528,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",528,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",529,-44.3796486270533,1.14166666666667,3,87.6867526455888,-296.089014179325,257.913205417062,108.414081272718,-139.973801582289,43.3071040185355
"study_002","C4M1",529,-44.3796486270533,1.14166666666667,3,87.6867526455888,-296.089014179325,257.913205417062,108.414081272718,-139.973801582289,43.3071040185355
"study_001","C4M1",530,-46.7317362820694,1.335,4,87.0719016458244,-208.120116493708,123.565662220102,115.420065861806,-156.051598890211,40.340165363755
"study_002","C4M1",530,-46.7317362820694,1.335,4,87.0719016458244,-208.120116493708,123.565662220102,115.420065861806,-156.051598890211,40.340165363755
"study_001","C4M1",531,-89.6648584736577,0.941818181818182,11,167.997548521107,-487.377269771364,476.732172360186,465.106566776737,-395.154126579853,78.3326900474494
"study_002","C4M1",531,-87.018631541889,0.945416666666667,12,170.151556819661,-480.163116303197,457.979538328813,443.895678472106,-426.28678578174,83.1329252777721
"study_002","C4M1",532,-99.1373270212858,1.6475,2,145.870484632043,-408.695999380291,436.417269261679,77.1554246908762,-132.550581702699,46.7331576107572
"study_002","C4M1",533,-51.8652363869205,1.115,1,99.0592584238697,-207.460944717838,216.105150711731,205.191399268512,-119.478536499926,47.1940220369492
"study_001","C4M1",534,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",534,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",535,-52.0838163550678,1.5425,2,90.4136242264301,-285.563723807042,128.629204511009,168.076895108285,-117.257744062026,38.3298078713623
"study_002","C4M1",535,-52.0838163550678,1.5425,2,90.4136242264301,-285.563723807042,128.629204511009,168.076895108285,-117.257744062026,38.3298078713623
"study_001","C4M1",536,-68.8521454671063,1.315,2,119.981722278861,-347.261285228417,407.31390019004,183.613152348933,-93.8179396379193,51.1295768117551
"study_002","C4M1",536,-68.8521454671063,1.315,2,119.981722278861,-347.261285228417,407.31390019004,183.613152348933,-93.8179396379193,51.1295768117551
"study_001","C4M1",537,-79.7273619985256,0.985,1,116.459784261827,-312.656320336742,325.417802747379,367.324218959774,-95.4088887477734,36.7324222633017
"study_002","C4M1",537,-79.7273619985256,0.985,1,116.459784261827,-312.656320336742,325.417802747379,367.324218959774,-95.4088887477734,36.7324222633017
"study_001","C4M1",538,-64.4560121535214,1.035,2,150.821266585813,-314.71333207693,335.734116515064,279.772946857606,-346.400908553745,86.3652544322916
"study_002","C4M1",538,-64.4560121535214,1.035,2,150.821266585813,-314.71333207693,335.734116515064,279.772946857606,-346.400908553745,86.3652544322916
"study_001","C4M1",539,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",539,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",540,-46.8699366302598,1.5975,2,87.5988756893708,-115.510136133237,203.782332289033,62.9398844629139,-201.306972389287,40.728939059111
"study_002","C4M1",540,-46.8699366302598,1.5975,2,87.5988756893708,-115.510136133237,203.782332289033,62.9398844629139,-201.306972389287,40.728939059111
"study_002","C4M1",541,-57.6556157247588,1.48,7,106.207924768241,-211.363197468301,270.485291158071,241.065541885201,-134.008601923297,48.5523090434819
"study_002","C4M1",542,-61.6916060065593,1.255,1,108.533337185081,-150.467331356322,274.184914366109,187.366923964618,-126.599273113303,46.8417311785215
"study_002","C4M1",543,-112.929422991249,1.79166666666667,3,175.587095049452,-331.790797465471,429.279997986944,161.815560118661,-142.66396370766,62.6576720582025
"study_002","C4M1",544,-47.2149324784871,1.28,1,81.6573403947521,-449.666019322106,106.10097162334,56.4629637045935,-287.020063577041,34.442407916265
"study_001","C4M1",545,-60.4846421595297,1.12333333333333,3,122.71856735768,-340.861756222325,338.483696622755,255.300112028876,-274.965364362013,62.2339251981506
"study_002","C4M1",545,-60.4846421595297,1.12333333333333,3,122.71856735768,-340.861756222325,338.483696622755,255.300112028876,-274.965364362013,62.2339251981506
"study_001","C4M1",546,-59.2841850232194,1.3275,2,104.100937840214,-171.47080281557,380.229558508298,139.297381109173,-139.482353815952,44.8167528169945
"study_002","C4M1",546,-59.2841850232194,1.3275,2,104.100937840214,-171.47080281557,380.229558508298,139.297381109173,-139.482353815952,44.8167528169945
"study_001","C4M1",547,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",547,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",548,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",548,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",549,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",549,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",550,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",550,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",551,-61.1068369946562,1.1925,2,106.918065528864,-296.391134954896,310.479735666355,202.965358854196,-83.2619425242347,45.8112285342082
"study_002","C4M1",551,-61.1068369946562,1.1925,2,106.918065528864,-296.391134954896,310.479735666355,202.965358854196,-83.2619425242347,45.8112285342082
"study_001","C4M1",552,-47.7236107312016,1.785,1,88.7527402790406,-116.399050280006,159.078701907076,90.1739108959672,-66.1760152930048,41.029129547839
"study_002","C4M1",552,-47.7236107312016,1.785,1,88.7527402790406,-116.399050280006,159.078701907076,90.1739108959672,-66.1760152930048,41.029129547839
"study_001","C4M1",553,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",553,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",554,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",554,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",555,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",555,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",556,-55.6141726249684,1.1425,2,100.120770685985,-418.857651574113,140.753036765102,229.49268771776,-108.585745301759,44.5065980610162
"study_001","C4M1",557,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",557,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",558,-57.0217312166152,0.88875,4,95.3662432179392,-332.084925568588,334.552321371304,328.484284865188,-165.304684119768,38.344512001324
"study_002","C4M1",558,-57.0217312166152,0.88875,4,95.3662432179392,-332.084925568588,334.552321371304,328.484284865188,-165.304684119768,38.344512001324
"study_001","C4M1",559,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",559,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",560,-39.3636060956797,0.81,1,77.7103285267806,-281.168612960794,357.850961252989,348.606564386312,-85.2149385464131,38.3467224311008
"study_002","C4M1",560,-39.3636060956797,0.81,1,77.7103285267806,-281.168612960794,357.850961252989,348.606564386312,-85.2149385464131,38.3467224311008
"study_001","C4M1",561,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",561,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",562,-36.8347295920355,1.535,1,76.2850291200644,-74.4135949850948,122.782431564177,239.092722963249,-68.6092164511645,39.4502995280288
"study_002","C4M1",562,-36.8347295920355,1.535,1,76.2850291200644,-74.4135949850948,122.782431564177,239.092722963249,-68.6092164511645,39.4502995280288
"study_001","C4M1",563,-46.5213529378964,0.75,1,86.1738463573379,-281.947591854235,372.170820525804,330.437442408368,-116.624980302402,39.6524934194416
"study_002","C4M1",563,-46.5213529378964,0.75,1,86.1738463573379,-281.947591854235,372.170820525804,330.437442408368,-116.624980302402,39.6524934194416
"study_001","C4M1",564,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",564,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",565,-77.9391905120441,0.975,2,144.568057851985,-577.758003020299,409.559987265022,278.773911146092,-312.133394640192,66.6288673399412
"study_002","C4M1",565,-77.9391905120441,0.975,2,144.568057851985,-577.758003020299,409.559987265022,278.773911146092,-312.133394640192,66.6288673399412
"study_001","C4M1",566,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",566,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",567,-82.4353356308904,1.065,1,111.389040729524,-588.823821729047,549.568900542143,109.259264110847,-56.771970670317,28.9537050986336
"study_002","C4M1",567,-82.4353356308904,1.065,1,111.389040729524,-588.823821729047,549.568900542143,109.259264110847,-56.771970670317,28.9537050986336
"study_001","C4M1",568,-48.4775775768102,0.54,1,71.7671660069164,-359.093164575682,248.602960657473,245.153559841607,-202.518158500766,23.2895884301062
"study_002","C4M1",568,-48.4775775768102,0.54,1,71.7671660069164,-359.093164575682,248.602960657473,245.153559841607,-202.518158500766,23.2895884301062
"study_001","C4M1",569,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",569,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",570,-49.3100534779633,1.486,5,96.8630476736261,-168.781251684814,164.058418796727,253.877538293589,-138.903754556022,47.5529941956628
"study_002","C4M1",570,-49.3100534779633,1.486,5,96.8630476736261,-168.781251684814,164.058418796727,253.877538293589,-138.903754556022,47.5529941956628
"study_001","C4M1",571,-42.1700376763579,1.43,2,78.0371440097324,-189.453416142035,114.178318429129,196.824504625893,-72.0323515020482,35.8671063333745
"study_002","C4M1",571,-42.1700376763579,1.43,2,78.0371440097324,-189.453416142035,114.178318429129,196.824504625893,-72.0323515020482,35.8671063333745
"study_001","C4M1",572,-74.102914355568,1.50833333333333,3,134.053506058866,-302.039425314819,360.504305247437,207.915654166731,-148.227927445882,59.9505917032984
"study_002","C4M1",572,-74.102914355568,1.50833333333333,3,134.053506058866,-302.039425314819,360.504305247437,207.915654166731,-148.227927445882,59.9505917032984
"study_001","C4M1",573,-51.0153404713185,1.49,1,100.558724118692,-208.225878624868,172.933356943679,60.7894277136001,-366.988024299152,49.5433836473735
"study_002","C4M1",573,-51.0153404713185,1.49,1,100.558724118692,-208.225878624868,172.933356943679,60.7894277136001,-366.988024299152,49.5433836473735
"study_001","C4M1",574,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",574,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",575,-56.4876658987963,1.7925,2,98.3440992395152,-191.167425899467,154.103371084101,121.603359756944,-177.210017170163,41.8564333407189
"study_002","C4M1",575,-56.4876658987963,1.7925,2,98.3440992395152,-191.167425899467,154.103371084101,121.603359756944,-177.210017170163,41.8564333407189
"study_001","C4M1",576,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",576,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",577,-47.868837116978,1.7575,2,83.8598847823901,-106.511735319407,111.132303262522,155.820267242625,-107.26831024234,35.991047665412
"study_001","C4M1",578,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",579,-62.8819637272527,1.165,2,95.1449844017403,-464.360416920696,229.885655307118,174.767568027795,-142.656255684358,32.2630206744876
"study_001","C4M1",580,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",580,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",581,-64.3892422041683,1.365,1,114.467016206072,-268.288508066166,163.010739344703,154.085457993287,-123.648824390753,50.0777740019037
"study_002","C4M1",581,-64.3892422041683,1.365,1,114.467016206072,-268.288508066166,163.010739344703,154.085457993287,-123.648824390753,50.0777740019037
"study_001","C4M1",582,-48.0411130371674,1.36,2,85.3918528735317,-160.223643265807,241.81686331174,82.3538855010519,-121.43243066516,37.3507398363643
"study_002","C4M1",582,-48.0411130371674,1.36,2,85.3918528735317,-160.223643265807,241.81686331174,82.3538855010519,-121.43243066516,37.3507398363643
"study_001","C4M1",583,-277.265549497573,2.039,5,566.530062745502,-634.379872497175,535.344466916714,638.659097810794,-642.210837300801,289.26451324793
"study_002","C4M1",583,-277.265549497573,2.039,5,566.530062745502,-634.379872497175,535.344466916714,638.659097810794,-642.210837300801,289.26451324793
"study_001","C4M1",584,-71.5859174047959,1.51,2,111.570863951695,-406.40159475427,232.615055449871,117.933115180291,-60.7675852352589,39.9849465468995
"study_002","C4M1",584,-71.5859174047959,1.51,2,111.570863951695,-406.40159475427,232.615055449871,117.933115180291,-60.7675852352589,39.9849465468995
"study_001","C4M1",585,-74.3255521605612,0.889285714285714,7,145.785884218275,-482.582210809659,455.191629426744,441.385332316739,-441.925348617124,71.4603320577141
"study_002","C4M1",585,-74.3255521605612,0.889285714285714,7,145.785884218275,-482.582210809659,455.191629426744,441.385332316739,-441.925348617124,71.4603320577141
"study_001","C4M1",586,-63.0451118336111,1.195,1,137.226601028992,-157.612779189996,180.128890438521,380.417891358785,-296.72595559462,74.181489195381
"study_002","C4M1",586,-63.0451118336111,1.195,1,137.226601028992,-157.612779189996,180.128890438521,380.417891358785,-296.72595559462,74.181489195381
"study_001","C4M1",587,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",588,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",589,-57.2644724107891,1.789,5,90.5207450878936,-211.638214418448,164.927713726504,68.797249044769,-175.167508063828,33.2562726771045
"study_002","C4M1",589,-57.2644724107891,1.789,5,90.5207450878936,-211.638214418448,164.927713726504,68.797249044769,-175.167508063828,33.2562726771045
"study_001","C4M1",590,-61.0103051031136,0.615,1,80.5180277948565,-469.310035644643,488.08243692025,300.118806024985,-66.1278733071694,19.5077226917428
"study_002","C4M1",590,-61.0103051031136,0.615,1,80.5180277948565,-469.310035644643,488.08243692025,300.118806024985,-66.1278733071694,19.5077226917428
"study_001","C4M1",591,-46.7602193186764,2.155,1,87.9491890881755,-148.445140222956,58.0872288951418,64.3577651642833,-104.275872570185,41.1889697694991
"study_001","C4M1",592,-49.9768335021987,1.4025,2,79.0901745190596,-337.265168467149,155.660847589578,88.8192613937368,-78.2053636948658,29.1133410168609
"study_002","C4M1",592,-49.9768335021987,1.4025,2,79.0901745190596,-337.265168467149,155.660847589578,88.8192613937368,-78.2053636948658,29.1133410168609
"study_001","C4M1",593,-38.9658318634178,1.48,3,85.9488635900545,-106.307827813216,122.243187128127,245.739537997485,-220.824939660286,46.9830317266367
"study_002","C4M1",593,-38.9658318634178,1.48,3,85.9488635900545,-106.307827813216,122.243187128127,245.739537997485,-220.824939660286,46.9830317266367
"study_001","C4M1",594,-64.4440476829083,1.57,1,123.253350604225,-141.635269321479,274.229988973099,178.210008312445,-106.926005117074,58.8093029213169
"study_002","C4M1",594,-64.4440476829083,1.57,1,123.253350604225,-141.635269321479,274.229988973099,178.210008312445,-106.926005117074,58.8093029213169
"study_001","C4M1",595,-57.1623365791075,1.2825,2,97.5819763515177,-240.359791934063,396.477565690464,220.084215677802,-151.136802506824,40.4196397724102
"study_001","C4M1",596,-68.9114341211067,1.17,1,132.702972636463,-265.043976369472,281.271158529941,265.798076039827,-150.097737330021,63.7915385153566
"study_001","C4M1",597,-46.1098514442503,1.79,1,80.1464128014481,-124.621219782781,271.2344186648,40.2799542212045,-84.0408920324861,34.0365613571978
"study_001","C4M1",598,-37.4271050473025,1.59,2,73.0047618219442,-171.85243794385,80.7358420170947,84.0219297909209,-96.2890003044823,35.5776567746417
"study_001","C4M1",599,-48.5850990310923,1.11,4,88.0385205233991,-273.774995022022,276.53447712668,145.734897975577,-106.505861723296,39.4534214923068
"study_002","C4M1",599,-48.5850990310923,1.11,4,88.0385205233991,-273.774995022022,276.53447712668,145.734897975577,-106.505861723296,39.4534214923068
"study_001","C4M1",600,NA,NA,0,NA,NA,NA,NA,NA,NA
